,label,label_coarse,confidence,error
90,goldfish,fish,0.99900216,0.0009975433
91,goldfish,fish,0.03956482,3.229815
92,goldfish,fish,0.92501605,0.0779438
93,goldfish,fish,0.99982375,0.00017547607
94,goldfish,fish,0.99864215,0.0013580322
95,goldfish,fish,0.9999081,9.1552734e-05
96,goldfish,fish,0.98551697,0.01458931
97,goldfish,fish,0.99691063,0.0030937195
98,goldfish,fish,0.99836546,0.0016365051
99,goldfish,fish,0.8387168,0.17588234
100,great_white_shark,shark,0.99842,0.001581192
101,great_white_shark,shark,0.9938974,0.0061206818
102,great_white_shark,shark,0.8402701,0.17403221
103,great_white_shark,shark,0.90626293,0.098425865
104,great_white_shark,shark,0.9719011,0.02850151
105,great_white_shark,shark,0.057808746,2.8506155
106,great_white_shark,shark,0.9685526,0.031951904
107,great_white_shark,shark,0.04068709,3.2018442
108,great_white_shark,shark,0.9842228,0.015903473
109,great_white_shark,shark,0.9333213,0.069005966
110,great_white_shark,shark,0.92136323,0.08190155
111,great_white_shark,shark,0.99952126,0.0004787445
112,great_white_shark,shark,0.004486918,5.406589
113,great_white_shark,shark,0.8839112,0.12339783
114,great_white_shark,shark,0.87074775,0.13840294
115,great_white_shark,shark,0.9410825,0.06072426
116,great_white_shark,shark,0.97515965,0.025154114
117,great_white_shark,shark,0.106383264,2.2407074
118,great_white_shark,shark,0.8993454,0.10608864
119,great_white_shark,shark,0.9555503,0.045467377
120,great_white_shark,shark,0.95842266,0.042467117
121,great_white_shark,shark,0.98665386,0.013435364
122,great_white_shark,shark,0.7282982,0.3170452
123,great_white_shark,shark,0.98503345,0.015079498
124,great_white_shark,shark,0.9943768,0.00564003
125,great_white_shark,shark,0.9925989,0.007429123
126,great_white_shark,shark,0.22817253,1.4776535
127,great_white_shark,shark,0.07305513,2.616541
128,great_white_shark,shark,0.9825127,0.017641068
129,great_white_shark,shark,0.9957045,0.004304886
130,great_white_shark,shark,0.051849715,2.959406
131,great_white_shark,shark,0.99306846,0.0069561005
132,great_white_shark,shark,0.873425,0.13533211
133,great_white_shark,shark,0.9873032,0.0127773285
134,great_white_shark,shark,0.75667566,0.27882004
135,great_white_shark,shark,0.98742443,0.012655258
136,great_white_shark,shark,0.98242056,0.017736435
137,great_white_shark,shark,0.93146044,0.07100105
138,great_white_shark,shark,0.9815859,0.018585205
139,great_white_shark,shark,0.9142124,0.08969307
140,great_white_shark,shark,0.9668948,0.033664703
141,great_white_shark,shark,0.99665666,0.0033493042
142,great_white_shark,shark,0.9796305,0.020580292
143,great_white_shark,shark,0.11817667,2.1355743
144,great_white_shark,shark,0.99647456,0.0035324097
145,great_white_shark,shark,0.51258844,0.66828156
146,great_white_shark,shark,0.19493143,1.635107
147,great_white_shark,shark,0.2825155,1.2640219
148,great_white_shark,shark,0.98954695,0.010507584
149,great_white_shark,shark,0.9694197,0.031057358
150,tiger_shark,shark,0.8230086,0.19478798
151,tiger_shark,shark,0.80516046,0.21671295
152,tiger_shark,shark,0.67876446,0.3874817
153,tiger_shark,shark,0.3796157,0.9685955
154,tiger_shark,shark,0.96320224,0.037492752
155,tiger_shark,shark,0.81875384,0.19997215
156,tiger_shark,shark,0.9833445,0.016796112
157,tiger_shark,shark,0.9027516,0.10230827
158,tiger_shark,shark,0.17232926,1.7583485
159,tiger_shark,shark,0.90951854,0.094839096
160,tiger_shark,shark,0.9960806,0.003927231
161,tiger_shark,shark,0.8857735,0.12129402
162,tiger_shark,shark,0.34934255,1.0517025
163,tiger_shark,shark,0.92425156,0.07877159
164,tiger_shark,shark,0.0014375019,6.5448494
165,tiger_shark,shark,0.68391377,0.37992287
166,tiger_shark,shark,0.17984264,1.7156734
167,tiger_shark,shark,0.9813835,0.018791199
168,tiger_shark,shark,0.9925051,0.007522583
169,tiger_shark,shark,0.331334,1.1046286
170,tiger_shark,shark,0.76822174,0.26367664
171,tiger_shark,shark,0.986678,0.013412476
172,tiger_shark,shark,0.9892385,0.010820389
173,tiger_shark,shark,0.9742954,0.02604103
174,tiger_shark,shark,0.7930948,0.23181343
175,tiger_shark,shark,0.0003174401,8.055222
176,tiger_shark,shark,0.9851231,0.014987946
177,tiger_shark,shark,0.8994357,0.10598755
178,tiger_shark,shark,0.9933076,0.0067157745
179,tiger_shark,shark,0.28735626,1.2470322
180,tiger_shark,shark,0.9822223,0.017936707
181,tiger_shark,shark,0.72368217,0.3234024
182,tiger_shark,shark,0.9988795,0.001121521
183,tiger_shark,shark,0.9909864,0.009054184
184,tiger_shark,shark,0.91549873,0.088285446
185,tiger_shark,shark,0.99768174,0.0023212433
186,tiger_shark,shark,0.95943236,0.04141426
187,tiger_shark,shark,0.13291527,2.0180435
188,tiger_shark,shark,0.57432324,0.55456257
189,tiger_shark,shark,0.6926549,0.36722374
190,tiger_shark,shark,0.9703335,0.030115128
191,tiger_shark,shark,0.78684324,0.23972702
192,tiger_shark,shark,0.9922525,0.0077781677
193,tiger_shark,shark,0.9953746,0.0046367645
194,tiger_shark,shark,0.9979505,0.0020523071
195,tiger_shark,shark,0.45408675,0.78946686
196,tiger_shark,shark,0.9183468,0.08518028
197,tiger_shark,shark,0.45843115,0.7799454
198,tiger_shark,shark,0.9965836,0.0034217834
199,tiger_shark,shark,0.6428578,0.4418316
200,hammerhead,shark,0.8299801,0.18635368
201,hammerhead,shark,0.8845374,0.1226902
202,hammerhead,shark,0.9941591,0.0058574677
203,hammerhead,shark,0.4973019,0.69855785
204,hammerhead,shark,0.99506205,0.0049495697
205,hammerhead,shark,0.95540243,0.045622826
206,hammerhead,shark,0.69766176,0.3600216
207,hammerhead,shark,0.92761654,0.07513714
208,hammerhead,shark,0.015141095,4.190343
209,hammerhead,shark,0.99992466,7.43866e-05
210,hammerhead,shark,0.8433151,0.17041492
211,hammerhead,shark,0.8762634,0.13208866
212,hammerhead,shark,0.9954229,0.0045871735
213,hammerhead,shark,0.9877315,0.01234436
214,hammerhead,shark,0.9776333,0.022621155
215,hammerhead,shark,0.9873231,0.012758255
216,hammerhead,shark,0.9850081,0.015106201
217,hammerhead,shark,0.023614349,3.745901
218,hammerhead,shark,0.94077706,0.061048508
219,hammerhead,shark,0.77623636,0.2532978
220,hammerhead,shark,0.09247698,2.3807955
221,hammerhead,shark,0.07932198,2.5342407
222,hammerhead,shark,0.9942458,0.005771637
223,hammerhead,shark,0.8165493,0.20266724
224,hammerhead,shark,0.97601783,0.024274826
225,hammerhead,shark,0.7193382,0.3294239
226,hammerhead,shark,0.9347235,0.06750488
227,hammerhead,shark,0.96425736,0.036397934
228,hammerhead,shark,0.93669945,0.06539345
229,hammerhead,shark,0.998019,0.0019836426
230,hammerhead,shark,0.98380846,0.016324997
231,hammerhead,shark,0.9901856,0.0098629
232,hammerhead,shark,0.7202783,0.32811737
233,hammerhead,shark,0.99216264,0.007867813
234,hammerhead,shark,0.32044494,1.1380444
235,hammerhead,shark,0.26737958,1.3190861
236,hammerhead,shark,0.82272214,0.19513702
237,hammerhead,shark,0.87239015,0.13651848
238,hammerhead,shark,0.94401705,0.057611465
239,hammerhead,shark,0.7684826,0.2633381
240,hammerhead,shark,0.14557955,1.9270325
241,hammerhead,shark,0.9958295,0.004179001
242,hammerhead,shark,0.99543023,0.004579544
243,hammerhead,shark,0.998536,0.0014648438
244,hammerhead,shark,0.9946926,0.0053215027
245,hammerhead,shark,0.8717577,0.13724327
246,hammerhead,shark,0.93639696,0.06571579
247,hammerhead,shark,0.912458,0.091612816
248,hammerhead,shark,0.9665187,0.034053802
249,hammerhead,shark,0.5170776,0.65956306
250,electric_ray,fish,0.6108573,0.49289227
251,electric_ray,fish,0.9105229,0.09373665
252,electric_ray,fish,0.68899226,0.37252522
253,electric_ray,fish,0.99925023,0.000749588
254,electric_ray,fish,0.94060767,0.061228752
255,electric_ray,fish,0.99324775,0.0067749023
256,electric_ray,fish,0.81266665,0.20743465
257,electric_ray,fish,0.9999728,2.670288e-05
258,electric_ray,fish,0.9985342,0.0014667511
259,electric_ray,fish,0.9968215,0.0031833649
260,electric_ray,fish,0.54696083,0.6033783
261,electric_ray,fish,0.9311059,0.07138252
262,electric_ray,fish,9.534558e-05,9.258002
263,electric_ray,fish,0.743034,0.29701328
264,electric_ray,fish,0.010497594,4.5566096
265,electric_ray,fish,0.9982293,0.0017719269
266,electric_ray,fish,0.97953916,0.020673752
267,electric_ray,fish,0.6799906,0.38567638
268,electric_ray,fish,0.1729749,1.7546082
269,electric_ray,fish,0.8674112,0.14224243
270,electric_ray,fish,0.99944466,0.00055503845
271,electric_ray,fish,0.22218579,1.504241
272,electric_ray,fish,0.99619126,0.0038166046
273,electric_ray,fish,3.0374511e-05,10.401906
274,electric_ray,fish,0.49504244,0.70311165
275,electric_ray,fish,0.58206385,0.5411749
276,electric_ray,fish,0.7988074,0.22463512
277,electric_ray,fish,0.99998033,1.9073486e-05
278,electric_ray,fish,0.009111268,4.698243
279,electric_ray,fish,0.99246264,0.007566452
280,electric_ray,fish,0.99429226,0.0057239532
281,electric_ray,fish,0.99397695,0.006040573
282,electric_ray,fish,0.64548373,0.43775558
283,electric_ray,fish,0.38962698,0.94256496
284,electric_ray,fish,0.9992235,0.0007762909
285,electric_ray,fish,0.99978966,0.00020980835
286,electric_ray,fish,0.98111653,0.01906395
287,electric_ray,fish,0.9481133,0.05328083
288,electric_ray,fish,0.9903149,0.0097332
289,electric_ray,fish,0.010461633,4.5600405
290,electric_ray,fish,0.57839245,0.5475025
291,electric_ray,fish,0.7888586,0.23716831
292,electric_ray,fish,0.94507676,0.056489944
293,electric_ray,fish,0.00875629,4.7379827
294,electric_ray,fish,0.0024602148,6.0075064
295,electric_ray,fish,0.99651754,0.0034885406
296,electric_ray,fish,0.98704636,0.013038635
297,electric_ray,fish,0.54799086,0.6014967
298,electric_ray,fish,0.6950015,0.36384106
299,electric_ray,fish,0.93605465,0.06608105
300,stingray,fish,0.9737632,0.026586533
301,stingray,fish,0.07429751,2.599678
302,stingray,fish,0.9612452,0.039525986
303,stingray,fish,0.93288237,0.06947613
304,stingray,fish,0.8912193,0.1151638
305,stingray,fish,0.9801854,0.02001381
306,stingray,fish,0.6135184,0.48854542
307,stingray,fish,0.9265033,0.076337814
308,stingray,fish,0.96913797,0.031349182
309,stingray,fish,0.0006378172,7.3574586
310,stingray,fish,0.98886245,0.011199951
311,stingray,fish,0.22841862,1.4765749
312,stingray,fish,0.98106533,0.019115448
313,stingray,fish,0.9465801,0.054899216
314,stingray,fish,0.81886816,0.19983292
315,stingray,fish,0.86480653,0.14524937
316,stingray,fish,0.84332466,0.17040253
317,stingray,fish,0.8855931,0.12149811
318,stingray,fish,0.9696614,0.030807495
319,stingray,fish,0.99951386,0.0004863739
320,stingray,fish,0.95261556,0.04854393
321,stingray,fish,0.789135,0.23681831
322,stingray,fish,0.713805,0.33714485
323,stingray,fish,0.42847735,0.847517
324,stingray,fish,0.8244676,0.19301796
325,stingray,fish,0.98780084,0.012273788
326,stingray,fish,0.8796604,0.1282196
327,stingray,fish,0.9378208,0.06419563
328,stingray,fish,0.85067946,0.16172028
329,stingray,fish,0.106012866,2.244195
330,stingray,fish,0.90443563,0.10044384
331,stingray,fish,0.9978823,0.0021190643
332,stingray,fish,0.41056585,0.89021873
333,stingray,fish,0.06339655,2.7583466
334,stingray,fish,0.45617086,0.7848873
335,stingray,fish,0.9919967,0.00803566
336,stingray,fish,0.9015889,0.10359573
337,stingray,fish,0.9624662,0.03825569
338,stingray,fish,0.9428421,0.05885601
339,stingray,fish,0.40150848,0.9125271
340,stingray,fish,0.81645244,0.20278645
341,stingray,fish,2.5409394e-05,10.580392
342,stingray,fish,0.5178283,0.6581116
343,stingray,fish,0.9721676,0.028226852
344,stingray,fish,0.6960453,0.36234093
345,stingray,fish,0.09077382,2.3993845
346,stingray,fish,0.91589797,0.08785057
347,stingray,fish,0.7382885,0.30342102
348,stingray,fish,0.6522497,0.4273281
349,stingray,fish,0.99832565,0.0016765594
350,cock,bird,0.19057205,1.6577253
351,cock,bird,0.16626479,1.7941742
352,cock,bird,0.97829664,0.021942139
353,cock,bird,0.9654465,0.03516388
354,cock,bird,0.14619052,1.9228449
355,cock,bird,0.73600864,0.30651283
356,cock,bird,0.7127861,0.33857346
357,cock,bird,0.97801775,0.022228241
358,cock,bird,0.5404322,0.615386
359,cock,bird,0.071662895,2.6357822
360,cock,bird,0.9964355,0.0035705566
361,cock,bird,0.9605431,0.0402565
362,cock,bird,0.004270803,5.455953
363,cock,bird,0.0608073,2.800045
364,cock,bird,0.97738886,0.022871017
365,cock,bird,0.65962875,0.4160776
366,cock,bird,0.99535346,0.0046577454
367,cock,bird,0.6878755,0.37414742
368,cock,bird,0.1835635,1.6951942
369,cock,bird,0.8926068,0.113609314
370,cock,bird,0.6543618,0.42409515
371,cock,bird,0.3732516,0.98550224
372,cock,bird,0.98266786,0.017483711
373,cock,bird,0.99051744,0.009527206
374,cock,bird,0.9564764,0.044498444
375,cock,bird,0.21637735,1.5307312
376,cock,bird,0.38123173,0.96434784
377,cock,bird,0.90090185,0.10435867
378,cock,bird,0.92144716,0.08181
379,cock,bird,0.9427617,0.058940887
380,cock,bird,0.9959771,0.0040302277
381,cock,bird,0.9923023,0.0077266693
382,cock,bird,0.99053156,0.009513855
383,cock,bird,0.3260424,1.1207275
384,cock,bird,0.01786328,4.0250077
385,cock,bird,0.57729393,0.54940414
386,cock,bird,0.74588734,0.29318047
387,cock,bird,0.95316166,0.047969818
388,cock,bird,0.9145957,0.08927345
389,cock,bird,0.8175509,0.20144272
390,cock,bird,0.74470294,0.29477024
391,cock,bird,0.97497296,0.025345802
392,cock,bird,0.8744972,0.13410568
393,cock,bird,0.003272939,5.722068
394,cock,bird,0.8381175,0.1765976
395,cock,bird,0.94701046,0.054445267
396,cock,bird,0.0072964793,4.920363
397,cock,bird,0.9957742,0.004234314
398,cock,bird,0.023261944,3.7609367
399,cock,bird,0.9838178,0.01631546
400,hen,bird,0.97330993,0.027051926
401,hen,bird,0.93785137,0.06416321
402,hen,bird,0.86300236,0.14733791
403,hen,bird,0.29514015,1.2203045
404,hen,bird,0.7392956,0.30205727
405,hen,bird,0.99373984,0.0062789917
406,hen,bird,0.9905826,0.009462357
407,hen,bird,0.82602626,0.19112778
408,hen,bird,0.95309395,0.048042297
409,hen,bird,0.97783023,0.022418976
410,hen,bird,0.9982439,0.0017585754
411,hen,bird,0.97266203,0.027718544
412,hen,bird,0.99379915,0.006219864
413,hen,bird,0.941589,0.060186386
414,hen,bird,0.97002876,0.03042984
415,hen,bird,0.20613353,1.5792313
416,hen,bird,0.63805276,0.44933414
417,hen,bird,0.84063524,0.17359734
418,hen,bird,0.87584466,0.13256645
419,hen,bird,0.0005228789,7.556161
420,hen,bird,0.87701803,0.1312275
421,hen,bird,0.92298764,0.08013916
422,hen,bird,0.9969709,0.0030345917
423,hen,bird,0.265985,1.3243151
424,hen,bird,0.832186,0.18369961
425,hen,bird,0.61375374,0.4881611
426,hen,bird,0.9445281,0.05706978
427,hen,bird,0.53093624,0.6331129
428,hen,bird,0.8649924,0.14503479
429,hen,bird,0.9293775,0.07324028
430,hen,bird,0.38276002,0.9603462
431,hen,bird,0.058245536,2.8430882
432,hen,bird,0.92385226,0.07920265
433,hen,bird,0.9817811,0.01838684
434,hen,bird,0.71312374,0.33810043
435,hen,bird,0.98049957,0.019693375
436,hen,bird,0.8151167,0.2044239
437,hen,bird,0.6068629,0.4994526
438,hen,bird,0.96588534,0.03470993
439,hen,bird,0.96935993,0.031119347
440,hen,bird,0.80956465,0.21125793
441,hen,bird,0.6252113,0.46966553
442,hen,bird,0.99553776,0.0044727325
443,hen,bird,0.017662557,4.036309
444,hen,bird,0.93389934,0.06838608
445,hen,bird,0.9785091,0.0217247
446,hen,bird,0.9566982,0.044267654
447,hen,bird,0.9963806,0.0036258698
448,hen,bird,0.97385174,0.026496887
449,hen,bird,0.99036825,0.009678841
450,ostrich,bird,0.9999989,1.9073486e-06
451,ostrich,bird,0.9998281,0.00017166138
452,ostrich,bird,0.9989278,0.0010719299
453,ostrich,bird,0.99985313,0.00014686584
454,ostrich,bird,0.99963677,0.00036239624
455,ostrich,bird,0.9990565,0.0009441376
456,ostrich,bird,0.99984694,0.00015258789
457,ostrich,bird,0.9993705,0.00062942505
458,ostrich,bird,0.9828813,0.017267227
459,ostrich,bird,0.99980634,0.00019454956
460,ostrich,bird,0.9998847,0.00011444092
461,ostrich,bird,0.99977285,0.00022697449
462,ostrich,bird,0.9998994,0.00010108948
463,ostrich,bird,0.9999635,3.6239624e-05
464,ostrich,bird,0.9999367,6.2942505e-05
465,ostrich,bird,0.99525553,0.00475502
466,ostrich,bird,0.9995314,0.00046920776
467,ostrich,bird,0.9999629,3.6239624e-05
468,ostrich,bird,0.9999974,1.9073486e-06
469,ostrich,bird,0.9998939,0.00010681152
470,ostrich,bird,0.9998779,0.00012207031
471,ostrich,bird,0.9951015,0.0049114227
472,ostrich,bird,0.9785564,0.021677017
473,ostrich,bird,0.5841799,0.53754616
474,ostrich,bird,0.9999871,1.335144e-05
475,ostrich,bird,0.995501,0.004508972
476,ostrich,bird,0.99991655,8.392334e-05
477,ostrich,bird,0.9999987,1.9073486e-06
478,ostrich,bird,0.9073286,0.09725094
479,ostrich,bird,0.99998903,1.1444092e-05
480,ostrich,bird,0.6757135,0.3919859
481,ostrich,bird,0.9999987,1.9073486e-06
482,ostrich,bird,0.97174656,0.02865982
483,ostrich,bird,0.9999608,4.005432e-05
484,ostrich,bird,0.9999945,5.722046e-06
485,ostrich,bird,0.24684472,1.3989954
486,ostrich,bird,0.9999994,-0.0
487,ostrich,bird,0.998379,0.0016231537
488,ostrich,bird,0.9999914,7.6293945e-06
489,ostrich,bird,0.99996114,3.8146973e-05
490,ostrich,bird,0.99898833,0.0010128021
491,ostrich,bird,0.99854255,0.0014591217
492,ostrich,bird,0.99994147,5.9127808e-05
493,ostrich,bird,0.99982196,0.00017738342
494,ostrich,bird,0.99998033,1.9073486e-05
495,ostrich,bird,0.9972801,0.0027236938
496,ostrich,bird,0.9979522,0.0020503998
497,ostrich,bird,0.99999964,-0.0
498,ostrich,bird,0.99984765,0.00015258789
499,ostrich,bird,0.9819634,0.018201828
500,brambling,bird,0.7469197,0.29179764
501,brambling,bird,0.99888235,0.0011177063
502,brambling,bird,0.99409986,0.005918503
503,brambling,bird,0.998774,0.0012264252
504,brambling,bird,0.99871993,0.0012817383
505,brambling,bird,0.97833747,0.021900177
506,brambling,bird,0.00355495,5.639414
507,brambling,bird,0.9975999,0.0024032593
508,brambling,bird,0.997663,0.0023403168
509,brambling,bird,0.99679023,0.0032157898
510,brambling,bird,0.9966503,0.0033550262
511,brambling,bird,0.9988902,0.0011100769
512,brambling,bird,0.71567833,0.33452415
513,brambling,bird,0.5693019,0.563344
514,brambling,bird,0.4715488,0.7517328
515,brambling,bird,0.9955609,0.0044498444
516,brambling,bird,0.9958026,0.0042057037
517,brambling,bird,0.9980621,0.0019397736
518,brambling,bird,0.97666293,0.02361393
519,brambling,bird,0.9973775,0.002626419
520,brambling,bird,0.9486231,0.05274391
521,brambling,bird,0.004266704,5.456914
522,brambling,bird,0.998979,0.0010223389
523,brambling,bird,0.9995041,0.00049591064
524,brambling,bird,0.999814,0.00018692017
525,brambling,bird,0.6991522,0.35788727
526,brambling,bird,0.99770373,0.002298355
527,brambling,bird,0.9967212,0.0032844543
528,brambling,bird,0.954285,0.046792984
529,brambling,bird,0.99604344,0.0039634705
530,brambling,bird,0.99998355,1.7166138e-05
531,brambling,bird,0.99543947,0.0045719147
532,brambling,bird,0.9911664,0.008872986
533,brambling,bird,0.99909914,0.0009021759
534,brambling,bird,0.7290601,0.31599998
535,brambling,bird,0.6887129,0.37293053
536,brambling,bird,0.99945337,0.00054740906
537,brambling,bird,0.9627767,0.03793335
538,brambling,bird,0.9965648,0.003440857
539,brambling,bird,0.9619683,0.03877449
540,brambling,bird,0.9996302,0.00037002563
541,brambling,bird,0.50378007,0.68561554
542,brambling,bird,0.99972683,0.00027275085
543,brambling,bird,0.9987029,0.0012969971
544,brambling,bird,0.9561867,0.044801712
545,brambling,bird,0.9985637,0.0014381409
546,brambling,bird,0.04380623,3.1279793
547,brambling,bird,0.5611503,0.5777664
548,brambling,bird,0.9991923,0.0008087158
549,brambling,bird,0.99926203,0.0007381439
550,goldfinch,bird,0.95496976,0.04607582
551,goldfinch,bird,0.99999726,1.9073486e-06
552,goldfinch,bird,0.9965838,0.0034217834
553,goldfinch,bird,0.998684,0.0013160706
554,goldfinch,bird,0.98521346,0.0148973465
555,goldfinch,bird,0.99919635,0.0008049011
556,goldfinch,bird,0.99692327,0.0030813217
557,goldfinch,bird,0.9997608,0.00023841858
558,goldfinch,bird,0.9989661,0.001033783
559,goldfinch,bird,0.9905839,0.009460449
560,goldfinch,bird,0.9114332,0.0927372
561,goldfinch,bird,0.99982953,0.00016975403
562,goldfinch,bird,0.9012117,0.10401535
563,goldfinch,bird,0.99999595,3.8146973e-06
564,goldfinch,bird,0.840191,0.17412567
565,goldfinch,bird,0.9910842,0.0089559555
566,goldfinch,bird,0.9986645,0.0013370514
567,goldfinch,bird,0.9958883,0.004119873
568,goldfinch,bird,0.9975943,0.0024089813
569,goldfinch,bird,0.99348456,0.0065364838
570,goldfinch,bird,0.9941035,0.0059137344
571,goldfinch,bird,0.99645376,0.0035524368
572,goldfinch,bird,0.985314,0.014795303
573,goldfinch,bird,0.99100107,0.009039879
574,goldfinch,bird,0.99704677,0.002957344
575,goldfinch,bird,0.99718213,0.0028219223
576,goldfinch,bird,0.9998047,0.00019454956
577,goldfinch,bird,0.9974981,0.0025043488
578,goldfinch,bird,0.9951799,0.004831314
579,goldfinch,bird,0.9769348,0.023335457
580,goldfinch,bird,0.9477611,0.053652763
581,goldfinch,bird,0.8721187,0.13682938
582,goldfinch,bird,0.9999969,3.8146973e-06
583,goldfinch,bird,0.99629503,0.0037117004
584,goldfinch,bird,0.698469,0.35886478
585,goldfinch,bird,0.99979573,0.0002040863
586,goldfinch,bird,0.999433,0.00056648254
587,goldfinch,bird,0.06949421,2.6665115
588,goldfinch,bird,0.7087904,0.34419537
589,goldfinch,bird,0.9983919,0.0016098022
590,goldfinch,bird,0.9983979,0.0016040802
591,goldfinch,bird,0.9998306,0.00016975403
592,goldfinch,bird,0.9540616,0.047026634
593,goldfinch,bird,0.99919313,0.0008068085
594,goldfinch,bird,0.9954704,0.0045394897
595,goldfinch,bird,0.97796905,0.022276878
596,goldfinch,bird,0.999871,0.0001296997
597,goldfinch,bird,0.9989135,0.0010871887
598,goldfinch,bird,0.9509652,0.05027771
599,goldfinch,bird,0.99567765,0.0043315887
600,house_finch,bird,0.97555035,0.02475357
601,house_finch,bird,0.99943954,0.0005607605
602,house_finch,bird,0.999094,0.0009059906
603,house_finch,bird,0.9991171,0.0008831024
604,house_finch,bird,0.9649186,0.03571129
605,house_finch,bird,0.99528605,0.0047245026
606,house_finch,bird,0.9992716,0.0007286072
607,house_finch,bird,0.9978259,0.0021762848
608,house_finch,bird,0.9997464,0.00025367737
609,house_finch,bird,0.99675673,0.0032482147
610,house_finch,bird,0.2240853,1.4957285
611,house_finch,bird,0.99855596,0.0014457703
612,house_finch,bird,0.99582493,0.004183769
613,house_finch,bird,0.9996867,0.00031280518
614,house_finch,bird,0.99956423,0.00043678284
615,house_finch,bird,0.98739713,0.012683868
616,house_finch,bird,0.3100977,1.1708679
617,house_finch,bird,0.9841734,0.015953064
618,house_finch,bird,0.9156176,0.0881567
619,house_finch,bird,0.9972658,0.0027370453
620,house_finch,bird,0.9999604,4.005432e-05
621,house_finch,bird,0.99428105,0.0057353973
622,house_finch,bird,0.9953675,0.0046424866
623,house_finch,bird,0.9997441,0.00025558472
624,house_finch,bird,0.99709165,0.0029125214
625,house_finch,bird,0.9977731,0.0022296906
